7038,"[20-10-2025] Result of B.Tech. Electronics & Communication Engineering, Semester - II (Backlog) Examination held in July-August, 2025",unidata/results/ 7038.pdf,~/uniimg/newgif.gif
7037,"[20-10-2025] Result of B.Tech. Electronics & Communication Engineering, Electronics & Communication Engineering-Lateral Entry, Semester - IV (Backlog) Examinat",unidata/results/ 7037.pdf,~/uniimg/newgif.gif
7036,"[20-10-2025] Result of B.Tech. Electrical Engineering, Semester - II (Backlog) Examination held in July-August, 2025",unidata/results/ 7036.pdf,~/uniimg/newgif.gif
7035,"[20-10-2025] Result of B.Tech. Electrical Engineering, Electrical Engineering-Lateral Entry Semester - IV (Backlog) Examination held in July-August, 2025",unidata/results/ 7035.pdf,~/uniimg/newgif.gif
7034,"[20-10-2025] Result of B.Tech. Electrical Engineering, Electrical Engineering (Lateral Entry), Semester-VI (Backlog) Examination held in July-August, 2025",unidata/results/ 7034.pdf,~/uniimg/newgif.gif
7033,"[20-10-2025] Result of B.Tech. Computer Science & Engineering, Semester - II (Backlog) Examination held in July-August, 2025",unidata/results/ 7033.pdf,~/uniimg/newgif.gif
7032,"[20-10-2025] Result of B.Tech. Computer Science & Engineering, Computer Science & Engineering- Lateral Entry, Semester - IV (Backlog) Examination held in July-",unidata/results/ 7032.pdf,~/uniimg/newgif.gif
7031,"[20-10-2025] Result of B.Tech. Computer Science & Engineering, Computer Science & Engineering (Lateral Entry), Semester - VI (Backlog) Examination held in July",unidata/results/ 7031.pdf,~/uniimg/newgif.gif
7030,"[20-10-2025] Result of B.Tech. Civil Engineering, Semester - II (Backlog) Examination held in July-August, 2025",unidata/results/ 7030.pdf,~/uniimg/newgif.gif
7029,"[20-10-2025] Result of B.Tech. Civil Engineering, B.Tech. Civil Engineering (Lateral Entry), Semester-IV (Backlog) Examination held in July-August, 2025",unidata/results/ 7029.pdf,~/uniimg/newgif.gif
7028,"[20-10-2025] Result of B.Tech. Civil Engineering, B.Tech. Civil Engineering (Lateral Entry), Semester-IV (Backlog) Examination held in July-August, 2025",unidata/results/ 7028.pdf,~/uniimg/newgif.gif
7027,"[20-10-2025] Result of B. Tech. Electronics & Communication Engineering, Electronics & Communication Engineering (Lateral Entry) Semester - VI (Backlog) Examination",unidata/results/ 7027.pdf,~/uniimg/newgif.gif
